U:	16	4	1	2	8	-	0.10288810729980469	1
U:	16	4	1	2	16	-	0.10241484642028809	1
U:	16	4	1	4	4	-	0.10253620147705078	1
U:	16	4	1	4	8	-	0.10889554023742676	1
U:	16	4	1	4	16	-	0.11146211624145508	1
U:	16	4	1	8	8	-	0.10247659683227539	1
U:	16	4	1	8	16	-	0.10727405548095703	1
U:	16	4	1	16	16	-	0.10518074035644531	1
U:	16	4	2	1	1	-	0.1033627986907959	1
U:	16	4	2	1	2	-	0.10345625877380371	1
U:	16	4	2	1	4	-	0.10437440872192383	1
U:	16	4	2	1	8	-	0.1018826961517334	1
U:	16	4	2	2	2	-	0.10314607620239258	1
U:	16	4	2	2	4	-	0.10228705406188965	1
U:	16	4	2	2	8	-	0.10545897483825684	1
U:	16	4	2	4	4	-	0.10292291641235352	1
U:	16	4	2	4	8	-	0.10428023338317871	1
U:	16	4	2	8	8	-	0.10205698013305664	1
U:	16	4	4	1	1	-	0.1020662784576416	1
U:	16	4	4	1	2	-	0.11237144470214844	1
U:	16	4	4	1	4	-	0.11165142059326172	1
U:	16	4	4	2	2	-	0.11062264442443848	1
U:	16	4	4	2	4	-	0.1094818115234375	1
U:	16	4	4	4	4	-	0.11190223693847656	1
U:	32	1	1	1	1	-	0.09619522094726562	
U:	32	1	1	1	2	-	0.10034942626953125	
U:	32	1	1	1	4	-	0.09016633033752441	
U:	32	1	1	1	8	-	0.08955550193786621	
U:	32	1	1	1	16	-	0.08974480628967285	
U:	32	1	1	1	32	-	0.09439349174499512	
U:	32	1	1	2	2	-	0.09215116500854492	
U:	32	1	1	2	4	-	0.09096384048461914	
U:	32	1	1	2	8	-	0.08687758445739746	
U:	32	1	1	2	16	-	0.08753275871276855	
U:	32	1	1	2	32	-	0.09295463562011719	
U:	32	1	1	4	4	-	0.0893867015838623	
U:	32	1	1	4	8	-	0.0875244140625	
U:	32	1	1	4	16	-	0.08725953102111816	
U:	32	1	1	4	32	-	0.08893060684204102	
U:	32	1	1	8	8	-	0.09366154670715332	2
U:	32	1	1	8	16	-	0.08841872215270996	2
U:	32	1	1	8	32	-	0.08726739883422852	2
U:	32	1	1	16	16	-	0.08658695220947266	2
U:	32	1	1	16	32	-	0.08815979957580566	2
U:	32	1	1	32	32	-	0.08731484413146973	2
U:	32	2	1	1	1	-	0.09474301338195801	1
U:	32	2	1	1	2	-	0.09593319892883301	1
U:	32	2	1	1	4	-	0.09517502784729004	1
U:	32	2	1	1	8	-	0.09648704528808594	1
U:	32	2	1	1	16	-	0.09470796585083008	1
U:	32	2	1	1	32	-	0.09918498992919922	1
U:	32	2	1	2	2	-	0.09453463554382324	1
U:	32	2	1	2	4	-	0.0993351936340332	1
U:	32	2	1	2	8	-	0.09909725189208984	1
U:	32	2	1	2	16	-	0.09740257263183594	1
U:	32	2	1	2	32	-	0.10035204887390137	1
U:	32	2	1	4	4	-	0.10527729988098145	1
U:	32	2	1	4	8	-	0.10574054718017578	1
U:	32	2	1	4	16	-	0.10491442680358887	1
U:	32	2	1	4	32	-	0.10196995735168457	1
U:	32	2	1	8	8	-	0.10399174690246582	1
U:	32	2	1	8	16	-	0.10390543937683105	1
U:	32	2	1	8	32	-	0.10062861442565918	1
U:	32	2	1	16	16	-	0.097747802734375	1
U:	32	2	1	16	32	-	0.09663224220275879	1
U:	32	2	1	32	32	-	0.0957024097442627	1
U:	32	2	2	1	1	-	0.09778690338134766	1
U:	32	2	2	1	2	-	0.10656452178955078	1
U:	32	2	2	1	4	-	0.0945291519165039	1
U:	32	2	2	1	8	-	0.09499692916870117	1
U:	32	2	2	1	16	-	0.0951385498046875	1
U:	32	2	2	2	2	-	0.09427142143249512	1
U:	32	2	2	2	4	-	0.0970773696899414	1
U:	32	2	2	2	8	-	0.09706354141235352	1
U:	32	2	2	2	16	-	0.09586024284362793	1
U:	32	2	2	4	4	-	0.0976877212524414	1
U:	32	2	2	4	8	-	0.10299301147460938	1
U:	32	2	2	4	16	-	0.09881067276000977	1
U:	32	2	2	8	8	-	0.09195876121520996	1
U:	32	2	2	8	16	-	0.09338212013244629	1
U:	32	2	2	16	16	-	0.09694933891296387	1
U:	32	4	1	1	1	-	0.10958623886108398	1
U:	32	4	1	1	2	-	0.10453653335571289	1
U:	32	4	1	1	4	-	0.10322070121765137	1
U:	32	4	1	1	8	-	0.10191226005554199	1
U:	32	4	1	1	16	-	0.10393357276916504	1
U:	32	4	1	1	32	-	0.10542774200439453	1
U:	32	4	1	2	2	-	0.10570311546325684	1
U:	32	4	1	2	4	-	0.10444831848144531	1
U:	32	4	1	2	8	-	0.10166430473327637	1
U:	32	4	1	2	16	-	0.10205745697021484	1
U:	32	4	1	2	32	-	0.1041867733001709	1
U:	32	4	1	4	4	-	0.10190439224243164	1
U:	32	4	1	4	8	-	0.10218501091003418	1
U:	32	4	1	4	16	-	0.10579705238342285	1
U:	32	4	1	4	32	-	0.10651707649230957	1
U:	32	4	1	8	8	-	0.10464787483215332	1
U:	32	4	1	8	16	-	0.10428714752197266	1
U:	32	4	1	8	32	-	0.10329389572143555	1
U:	32	4	1	16	16	-	0.10231709480285645	1
U:	32	4	1	16	32	-	0.10530996322631836	1
U:	32	4	1	32	32	-	0.10551953315734863	1
U:	32	4	2	1	1	-	0.10386252403259277	1
U:	32	4	2	1	2	-	0.10289216041564941	1
U:	32	4	2	1	4	-	0.10407376289367676	1
U:	32	4	2	1	8	-	0.10426568984985352	1
U:	32	4	2	1	16	-	0.1045081615447998	1
U:	32	4	2	2	2	-	0.10506677627563477	1
U:	32	4	2	2	4	-	0.10912132263183594	1
U:	32	4	2	2	8	-	0.10493850708007812	1
U:	32	4	2	2	16	-	0.10540604591369629	1
U:	32	4	2	4	4	-	0.10179901123046875	1
U:	32	4	2	4	8	-	0.10225057601928711	1
U:	32	4	2	4	16	-	0.10219240188598633	1
U:	32	4	2	8	8	-	0.10572314262390137	1
U:	32	4	2	8	16	-	0.10485410690307617	1
U:	32	4	2	16	16	-	0.10336518287658691	1
U:	32	4	4	1	1	-	0.10887432098388672	1
U:	32	4	4	1	2	-	0.10440874099731445	1
U:	32	4	4	1	4	-	0.10416388511657715	1
U:	32	4	4	1	8	-	0.10315442085266113	1
U:	32	4	4	2	2	-	0.10338807106018066	1
U:	32	4	4	2	4	-	0.10246539115905762	1
U:	32	4	4	2	8	-	0.10474085807800293	1
U:	32	4	4	4	4	-	0.10827350616455078	1
U:	32	4	4	4	8	-	0.11045312881469727	1
U:	32	4	4	8	8	-	0.10704922676086426	1
U:	32	8	1	1	1	-	0.12190365791320801	1
U:	32	8	1	1	2	-	0.12412047386169434	1
U:	32	8	1	1	4	-	0.12549519538879395	1
U:	32	8	1	1	8	-	0.12580490112304688	1
U:	32	8	1	1	16	-	0.12709569931030273	1
U:	32	8	1	1	32	-	0.13118505477905273	1
U:	32	8	1	2	2	-	0.12584567070007324	1
U:	32	8	1	2	4	-	0.12630867958068848	1
U:	32	8	1	2	8	-	0.1258533000946045	1
U:	32	8	1	2	16	-	0.1353626251220703	1
U:	32	8	1	2	32	-	0.13094353675842285	1
U:	32	8	1	4	4	-	0.126570463180542	1
U:	32	8	1	4	8	-	0.12235903739929199	1
U:	32	8	1	4	16	-	0.12471437454223633	1
U:	32	8	1	4	32	-	0.12192273139953613	1
U:	32	8	1	8	8	-	0.12293243408203125	1
U:	32	8	1	8	16	-	0.12111639976501465	1
U:	32	8	1	8	32	-	0.12275505065917969	1
U:	32	8	1	16	16	-	0.12194061279296875	1
U:	32	8	1	16	32	-	0.12491035461425781	1
U:	32	8	1	32	32	-	0.13107991218566895	1
U:	32	8	2	1	1	-	0.13399553298950195	1
U:	32	8	2	1	2	-	0.1283130645751953	1
U:	32	8	2	1	4	-	0.12842702865600586	1
U:	32	8	2	1	8	-	0.12957501411437988	1
U:	32	8	2	1	16	-	0.13177943229675293	1
U:	32	8	2	2	2	-	0.1312553882598877	1
U:	32	8	2	2	4	-	0.12580490112304688	1
U:	32	8	2	2	8	-	0.12961721420288086	1
U:	32	8	2	2	16	-	0.12466120719909668	1
U:	32	8	2	4	4	-	0.12373828887939453	1
U:	32	8	2	4	8	-	0.1233065128326416	1
U:	32	8	2	4	16	-	0.12311553955078125	1
U:	32	8	2	8	8	-	0.12776684761047363	1
U:	32	8	2	8	16	-	0.13001418113708496	1
U:	32	8	2	16	16	-	0.12821078300476074	1
U:	32	8	4	1	1	-	0.13036465644836426	1
U:	32	8	4	1	2	-	0.12463927268981934	1
U:	32	8	4	1	4	-	0.12061190605163574	1
U:	32	8	4	1	8	-	0.12019538879394531	1
U:	32	8	4	2	2	-	0.12175250053405762	1
U:	32	8	4	2	4	-	0.12230730056762695	1
U:	32	8	4	2	8	-	0.12521600723266602	1
U:	32	8	4	4	4	-	0.1269223690032959	1
U:	32	8	4	4	8	-	0.12596464157104492	1
U:	32	8	4	8	8	-	0.12813305854797363	1
U:	32	8	8	1	1	-	0.12125086784362793	1
U:	32	8	8	1	2	-	0.12034893035888672	1
U:	32	8	8	1	4	-	0.12109589576721191	1
U:	32	8	8	2	2	-	0.12323355674743652	1
U:	32	8	8	2	4	-	0.12241482734680176	1
U:	32	8	8	4	4	-	0.12070393562316895	1
U:	64	1	1	1	1	-	0.08549022674560547	
U:	64	1	1	1	2	-	0.09793901443481445	
U:	64	1	1	1	4	-	0.09447145462036133	
U:	64	1	1	1	8	-	0.09288501739501953	
U:	64	1	1	1	16	-	0.09170961380004883	
U:	64	1	1	1	32	-	0.0927884578704834	
U:	64	1	1	1	64	-	0.0934138298034668	
U:	64	1	1	2	2	-	0.10412335395812988	
U:	64	1	1	2	4	-	0.08864784240722656	
U:	64	1	1	2	8	-	0.08877849578857422	
U:	64	1	1	2	16	-	0.08678627014160156	
U:	64	1	1	2	32	-	0.08836770057678223	
U:	64	1	1	2	64	-	0.08934831619262695	
U:	64	1	1	4	4	-	0.0932464599609375	
U:	64	1	1	4	8	-	0.09350419044494629	
U:	64	1	1	4	16	-	0.0921177864074707	
U:	64	1	1	4	32	-	0.09250354766845703	
U:	64	1	1	4	64	-	0.09413290023803711	
U:	64	1	1	8	8	-	0.10553336143493652	2
U:	64	1	1	8	16	-	0.09300565719604492	2
U:	64	1	1	8	32	-	0.0931100845336914	2
U:	64	1	1	8	64	-	0.09175443649291992	2
U:	64	1	1	16	16	-	0.09114503860473633	2
U:	64	1	1	16	32	-	0.0882570743560791	2
U:	64	1	1	16	64	-	0.08907127380371094	2
U:	64	1	1	32	32	-	0.08635663986206055	2
U:	64	1	1	32	64	-	0.0864717960357666	2
U:	64	1	1	64	64	-	0.08835196495056152	2
U:	64	2	1	1	1	-	0.09644484519958496	1
U:	64	2	1	1	2	-	0.09404969215393066	1
U:	64	2	1	1	4	-	0.09340190887451172	1
U:	64	2	1	1	8	-	0.09813737869262695	1
U:	64	2	1	1	16	-	0.09789800643920898	1
U:	64	2	1	1	32	-	0.09542202949523926	1
U:	64	2	1	1	64	-	0.10369586944580078	1
U:	64	2	1	2	2	-	0.10298943519592285	1
U:	64	2	1	2	4	-	0.10940957069396973	1
U:	64	2	1	2	8	-	0.09998035430908203	1
U:	64	2	1	2	16	-	0.0935354232788086	1
U:	64	2	1	2	32	-	0.0941932201385498	1
U:	64	2	1	2	64	-	0.09226131439208984	1
U:	64	2	1	4	4	-	0.09235215187072754	1
U:	64	2	1	4	8	-	0.09438347816467285	1
U:	64	2	1	4	16	-	0.09399223327636719	1
U:	64	2	1	4	32	-	0.10013914108276367	1
U:	64	2	1	4	64	-	0.09610557556152344	1
U:	64	2	1	8	8	-	0.09388446807861328	1
U:	64	2	1	8	16	-	0.09378814697265625	1
U:	64	2	1	8	32	-	0.09524774551391602	1
U:	64	2	1	8	64	-	0.09521913528442383	1
U:	64	2	1	16	16	-	0.09418153762817383	1
U:	64	2	1	16	32	-	0.09634542465209961	1
U:	64	2	1	16	64	-	0.09670019149780273	1
U:	64	2	1	32	32	-	0.09396982192993164	1
U:	64	2	1	32	64	-	0.09346532821655273	1
U:	64	2	1	64	64	-	0.09426188468933105	1
U:	64	2	2	1	1	-	0.0944356918334961	1
U:	64	2	2	1	2	-	0.09574174880981445	1
U:	64	2	2	1	4	-	0.09437036514282227	1
U:	64	2	2	1	8	-	0.09560513496398926	1
U:	64	2	2	1	16	-	0.09504532814025879	1
U:	64	2	2	1	32	-	0.09503746032714844	1
U:	64	2	2	2	2	-	0.09600281715393066	1
U:	64	2	2	2	4	-	0.09451055526733398	1
U:	64	2	2	2	8	-	0.10201764106750488	1
U:	64	2	2	2	16	-	0.09408688545227051	1
U:	64	2	2	2	32	-	0.09416341781616211	1
U:	64	2	2	4	4	-	0.09397649765014648	1
U:	64	2	2	4	8	-	0.09432196617126465	1
U:	64	2	2	4	16	-	0.09547185897827148	1
U:	64	2	2	4	32	-	0.09551787376403809	1
U:	64	2	2	8	8	-	0.09981322288513184	1
U:	64	2	2	8	16	-	0.09419727325439453	1
U:	64	2	2	8	32	-	0.09402775764465332	1
U:	64	2	2	16	16	-	0.09510397911071777	1
U:	64	2	2	16	32	-	0.09821295738220215	1
U:	64	2	2	32	32	-	0.0946359634399414	1
U:	64	4	1	1	1	-	0.10402297973632812	1
U:	64	4	1	1	2	-	0.1051020622253418	1
U:	64	4	1	1	4	-	0.10577201843261719	1
U:	64	4	1	1	8	-	0.11181259155273438	1
U:	64	4	1	1	16	-	0.10979437828063965	1
U:	64	4	1	1	32	-	0.11074399948120117	1
U:	64	4	1	1	64	-	0.1116030216217041	1
U:	64	4	1	2	2	-	0.11401677131652832	1
U:	64	4	1	2	4	-	0.10422825813293457	1
U:	64	4	1	2	8	-	0.10300230979919434	1
U:	64	4	1	2	16	-	0.10369181632995605	1
U:	64	4	1	2	32	-	0.10456418991088867	1
U:	64	4	1	2	64	-	0.10337257385253906	1
U:	64	4	1	4	4	-	0.10398530960083008	1
U:	64	4	1	4	8	-	0.10244059562683105	1
U:	64	4	1	4	16	-	0.10729837417602539	1
U:	64	4	1	4	32	-	0.10583877563476562	1
U:	64	4	1	4	64	-	0.10647702217102051	1
U:	64	4	1	8	8	-	0.10476469993591309	1
U:	64	4	1	8	16	-	0.10252904891967773	1
U:	64	4	1	8	32	-	0.10230779647827148	1
U:	64	4	1	8	64	-	0.10460472106933594	1
U:	64	4	1	16	16	-	0.10407042503356934	1
U:	64	4	1	16	32	-	0.10331416130065918	1
U:	64	4	1	16	64	-	0.10351872444152832	1
U:	64	4	1	32	32	-	0.1057887077331543	1
U:	64	4	1	32	64	-	0.10405921936035156	1
U:	64	4	1	64	64	-	0.11248302459716797	1
U:	64	4	2	1	1	-	0.10356569290161133	1
U:	64	4	2	1	2	-	0.10333991050720215	1
U:	64	4	2	1	4	-	0.10494709014892578	1
U:	64	4	2	1	8	-	0.10574793815612793	1
U:	64	4	2	1	16	-	0.10422205924987793	1
U:	64	4	2	1	32	-	0.10308623313903809	1
U:	64	4	2	2	2	-	0.10307741165161133	1
U:	64	4	2	2	4	-	0.10681009292602539	1
U:	64	4	2	2	8	-	0.11054778099060059	1
U:	64	4	2	2	16	-	0.10716557502746582	1
U:	64	4	2	2	32	-	0.1096949577331543	1
U:	64	4	2	4	4	-	0.10893917083740234	1
U:	64	4	2	4	8	-	0.10871553421020508	1
U:	64	4	2	4	16	-	0.10552978515625	1
U:	64	4	2	4	32	-	0.10697793960571289	1
U:	64	4	2	8	8	-	0.10338377952575684	1
U:	64	4	2	8	16	-	0.10437345504760742	1
U:	64	4	2	8	32	-	0.10335230827331543	1
U:	64	4	2	16	16	-	0.10694575309753418	1
U:	64	4	2	16	32	-	0.10460352897644043	1
U:	64	4	2	32	32	-	0.10259819030761719	1
U:	64	4	4	1	1	-	0.11014008522033691	1
U:	64	4	4	1	2	-	0.11168169975280762	1
U:	64	4	4	1	4	-	0.10313582420349121	1
U:	64	4	4	1	8	-	0.10240054130554199	1
U:	64	4	4	1	16	-	0.10242128372192383	1
U:	64	4	4	2	2	-	0.10427522659301758	1
U:	64	4	4	2	4	-	0.10530877113342285	1
U:	64	4	4	2	8	-	0.11118817329406738	1
U:	64	4	4	2	16	-	0.10932683944702148	1
U:	64	4	4	4	4	-	0.11045551300048828	1
U:	64	4	4	4	8	-	0.11887693405151367	1
U:	64	4	4	4	16	-	0.11009597778320312	1
U:	64	4	4	8	8	-	0.10827779769897461	1
U:	64	4	4	8	16	-	0.10371899604797363	1
U:	64	4	4	16	16	-	0.11173033714294434	1
U:	64	8	1	1	1	-	0.12298774719238281	1
U:	64	8	1	1	2	-	0.12014389038085938	1
U:	64	8	1	1	4	-	0.12057828903198242	1
U:	64	8	1	1	8	-	0.12848472595214844	1
U:	64	8	1	1	16	-	0.12954258918762207	1
U:	64	8	1	1	32	-	0.13034987449645996	1
U:	64	8	1	1	64	-	0.1281294822692871	1
U:	64	8	1	2	2	-	0.127716064453125	1
U:	64	8	1	2	4	-	0.12301421165466309	1
U:	64	8	1	2	8	-	0.12245631217956543	1
U:	64	8	1	2	16	-	0.12379193305969238	1
U:	64	8	1	2	32	-	0.1316676139831543	1
U:	64	8	1	2	64	-	0.13040924072265625	1
U:	64	8	1	4	4	-	0.12416625022888184	1
U:	64	8	1	4	8	-	0.12461304664611816	1
U:	64	8	1	4	16	-	0.12910938262939453	1
U:	64	8	1	4	32	-	0.12615370750427246	1
U:	64	8	1	4	64	-	0.1230313777923584	1
U:	64	8	1	8	8	-	0.12477874755859375	1
U:	64	8	1	8	16	-	0.12404823303222656	1
U:	64	8	1	8	32	-	0.12171554565429688	1
U:	64	8	1	8	64	-	0.12045097351074219	1
U:	64	8	1	16	16	-	0.12023639678955078	1
U:	64	8	1	16	32	-	0.12350583076477051	1
U:	64	8	1	16	64	-	0.12449479103088379	1
U:	64	8	1	32	32	-	0.12604331970214844	1
U:	64	8	1	32	64	-	0.12505125999450684	1
U:	64	8	1	64	64	-	0.12971806526184082	1
U:	64	8	2	1	1	-	0.12619972229003906	1
U:	64	8	2	1	2	-	0.122100830078125	1
U:	64	8	2	1	4	-	0.12000894546508789	1
U:	64	8	2	1	8	-	0.12227225303649902	1
U:	64	8	2	1	16	-	0.12084197998046875	1
U:	64	8	2	1	32	-	0.12092232704162598	1
U:	64	8	2	2	2	-	0.12246227264404297	1
U:	64	8	2	2	4	-	0.12341737747192383	1
U:	64	8	2	2	8	-	0.12695717811584473	1
U:	64	8	2	2	16	-	0.12281560897827148	1
U:	64	8	2	2	32	-	0.12199115753173828	1
U:	64	8	2	4	4	-	0.13139677047729492	1
U:	64	8	2	4	8	-	0.12160325050354004	1
U:	64	8	2	4	16	-	0.12043952941894531	1
U:	64	8	2	4	32	-	0.12016463279724121	1
U:	64	8	2	8	8	-	0.1216738224029541	1
U:	64	8	2	8	16	-	0.1227407455444336	1
U:	64	8	2	8	32	-	0.12230515480041504	1
U:	64	8	2	16	16	-	0.12330389022827148	1
U:	64	8	2	16	32	-	0.129730224609375	1
U:	64	8	2	32	32	-	0.12267494201660156	1
U:	64	8	4	1	1	-	0.12032699584960938	1
U:	64	8	4	1	2	-	0.12048196792602539	1
U:	64	8	4	1	4	-	0.12243485450744629	1
U:	64	8	4	1	8	-	0.12271451950073242	1
U:	64	8	4	1	16	-	0.12315821647644043	1
U:	64	8	4	2	2	-	0.12417745590209961	1
U:	64	8	4	2	4	-	0.12757420539855957	1
U:	64	8	4	2	8	-	0.13043761253356934	1
U:	64	8	4	2	16	-	0.13115620613098145	1
U:	64	8	4	4	4	-	0.12621593475341797	1
U:	64	8	4	4	8	-	0.12676548957824707	1
U:	64	8	4	4	16	-	0.12999296188354492	1
U:	64	8	4	8	8	-	0.1267406940460205	1
U:	64	8	4	8	16	-	0.12488770484924316	1
U:	64	8	4	16	16	-	0.12794852256774902	1
U:	64	8	8	1	1	-	0.12987804412841797	1
U:	64	8	8	1	2	-	0.12038087844848633	1
U:	64	8	8	1	4	-	0.12186121940612793	1
U:	64	8	8	1	8	-	0.12413311004638672	1
U:	64	8	8	2	2	-	0.13018465042114258	1
U:	64	8	8	2	4	-	0.12672114372253418	1
U:	64	8	8	2	8	-	0.12243461608886719	1
U:	64	8	8	4	4	-	0.12774276733398438	1
U:	64	8	8	4	8	-	0.12792730331420898	1
U:	64	8	8	8	8	-	0.12067866325378418	1
