16000	1000	1000	1	1	4	0.00123695	0
16000	1000	1000	1	2	6	0.00155564	0
16000	1000	1000	1	4	10	0.00243146	0
16000	1000	1000	1	8	17	0.00409681	0
16000	1000	1000	1	16	32	0.00946562	0
16000	1000	1000	2	2	8	0.00196304	0
16000	1000	1000	2	4	12	0.0028595	0
16000	1000	1000	2	8	20	0.00473905	0
16000	1000	1000	2	16	36	0.0115548	0
16000	1000	1000	4	4	16	0.0044414	0
16000	1000	1000	4	8	24	0.00725939	0
16000	1000	1000	4	16	40	0.011647	0
16000	1000	1000	8	8	32	0.00916605	0
16000	1000	1000	8	16	48	0.0144145	0
16000	1000	1000	16	16	48	0.0140769	0
16000	2000	1000	1	1	4	0.00139519	0
16000	2000	1000	1	2	6	0.00216518	0
16000	2000	1000	1	4	10	0.00338243	0
16000	2000	1000	1	8	17	0.0054265	0
16000	2000	1000	1	16	32	0.00999963	0
16000	2000	1000	2	2	8	0.00278768	0
16000	2000	1000	2	4	12	0.00365767	0
16000	2000	1000	2	8	20	0.00634081	0
16000	2000	1000	2	16	36	0.0139591	0
16000	2000	1000	4	4	16	0.00409964	0
16000	2000	1000	4	8	24	0.00593184	0
16000	2000	1000	4	16	40	0.0124199	0
16000	2000	1000	8	8	31	0.0085477	0
16000	2000	1000	8	16	47	0.0125638	0
16000	2000	1000	16	16	48	0.0164568	0
16000	2000	2000	1	1	4	0.00119833	0
16000	2000	2000	1	2	6	0.0017137	0
16000	2000	2000	1	4	9	0.00219964	0
16000	2000	2000	1	8	16	0.00407754	0
16000	2000	2000	2	2	8	0.00201165	0
16000	2000	2000	2	4	12	0.0032903	0
16000	2000	2000	2	8	20	0.00505558	0
16000	2000	2000	4	4	16	0.00428801	0
16000	2000	2000	4	8	24	0.00594336	0
16000	2000	2000	8	8	24	0.00620436	0
16000	4000	1000	1	1	4	0.0012346	0
16000	4000	1000	1	2	6	0.0016791	0
16000	4000	1000	1	4	10	0.0027214	0
16000	4000	1000	1	8	17	0.00411449	0
16000	4000	1000	1	16	32	0.00772585	0
16000	4000	1000	2	2	8	0.00224691	0
16000	4000	1000	2	4	12	0.00327315	0
16000	4000	1000	2	8	20	0.0052254	0
16000	4000	1000	2	16	36	0.0097027	0
16000	4000	1000	4	4	15	0.00428315	0
16000	4000	1000	4	8	23	0.00630068	0
16000	4000	1000	4	16	39	0.0101485	0
16000	4000	1000	8	8	29	0.00971659	0
16000	4000	1000	8	16	45	0.0141227	0
16000	4000	1000	16	16	48	0.0164061	0
16000	4000	2000	1	1	4	0.0012516	0
16000	4000	2000	1	2	6	0.00171543	0
16000	4000	2000	1	4	9	0.00234462	0
16000	4000	2000	1	8	16	0.0040667	0
16000	4000	2000	2	2	8	0.00222999	0
16000	4000	2000	2	4	12	0.0031469	0
16000	4000	2000	2	8	20	0.00510449	0
16000	4000	2000	4	4	15	0.00410816	0
16000	4000	2000	4	8	23	0.0064605	0
16000	4000	2000	8	8	24	0.00678699	0
16000	4000	4000	1	1	4	0.00110295	0
16000	4000	4000	1	2	5	0.00159647	0
16000	4000	4000	1	4	8	0.00207225	0
16000	4000	4000	2	2	8	0.00237607	0
16000	4000	4000	2	4	12	0.00311182	0
16000	4000	4000	4	4	12	0.0033831	0
32000	1000	1000	1	1	4	0.00126471	0
32000	1000	1000	1	2	6	0.00173414	0
32000	1000	1000	1	4	10	0.00270657	0
32000	1000	1000	1	8	18	0.00451272	0
32000	1000	1000	1	16	33	0.00823932	0
32000	1000	1000	1	32	65	0.0157757	0
32000	1000	1000	2	2	8	0.00212062	0
32000	1000	1000	2	4	12	0.00306171	0
32000	1000	1000	2	8	20	0.00505016	0
32000	1000	1000	2	16	36	0.00896848	0
32000	1000	1000	2	32	69	0.0168353	0
32000	1000	1000	4	4	16	0.0039913	0
32000	1000	1000	4	8	24	0.00596054	0
32000	1000	1000	4	16	40	0.0100524	0
32000	1000	1000	4	32	73	0.0178125	0
32000	1000	1000	8	8	32	0.0078896	0
32000	1000	1000	8	16	48	0.011935	0
32000	1000	1000	8	32	81	0.0204245	0
32000	1000	1000	16	16	64	0.01712	0
32000	1000	1000	16	32	97	0.0248617	0
32000	1000	1000	32	32	66	0.0167302	0
32000	2000	1000	1	1	4	0.00113427	0
32000	2000	1000	1	2	6	0.00182497	0
32000	2000	1000	1	4	10	0.00257054	0
32000	2000	1000	1	8	18	0.00445223	0
32000	2000	1000	1	16	33	0.0084598	0
32000	2000	1000	1	32	65	0.016752	0
32000	2000	1000	2	2	8	0.00222825	0
32000	2000	1000	2	4	12	0.00303576	0
32000	2000	1000	2	8	20	0.00528885	0
32000	2000	1000	2	16	36	0.00921918	0
32000	2000	1000	2	32	69	0.017738	0
32000	2000	1000	4	4	16	0.00402596	0
32000	2000	1000	4	8	24	0.00602865	0
32000	2000	1000	4	16	40	0.0102647	0
32000	2000	1000	4	32	73	0.0184985	0
32000	2000	1000	8	8	32	0.00846955	0
32000	2000	1000	8	16	48	0.0126931	0
32000	2000	1000	8	32	81	0.0207471	0
32000	2000	1000	16	16	63	0.0186746	0
32000	2000	1000	16	32	96	0.0268948	0
32000	2000	1000	32	32	67	0.0174663	0
32000	2000	2000	1	1	4	0.00118258	0
32000	2000	2000	1	2	6	0.00166381	0
32000	2000	2000	1	4	10	0.00248951	0
32000	2000	2000	1	8	17	0.00440939	0
32000	2000	2000	1	16	32	0.0077131	0
32000	2000	2000	2	2	8	0.00206036	0
32000	2000	2000	2	4	12	0.00307736	0
32000	2000	2000	2	8	20	0.00539542	0
32000	2000	2000	2	16	36	0.0091803	0
32000	2000	2000	4	4	16	0.00404304	0
32000	2000	2000	4	8	24	0.00597668	0
32000	2000	2000	4	16	40	0.00971284	0
32000	2000	2000	8	8	32	0.00841953	0
32000	2000	2000	8	16	48	0.0126153	0
32000	2000	2000	16	16	48	0.0127597	0
32000	4000	1000	1	1	4	0.00129901	0
32000	4000	1000	1	2	6	0.00159337	0
32000	4000	1000	1	4	10	0.00278464	0
32000	4000	1000	1	8	18	0.00496171	0
32000	4000	1000	1	16	33	0.00874766	0
32000	4000	1000	1	32	65	0.0181566	0
32000	4000	1000	2	2	8	0.00214352	0
32000	4000	1000	2	4	12	0.00326924	0
32000	4000	1000	2	8	20	0.00487194	0
32000	4000	1000	2	16	36	0.00874986	0
32000	4000	1000	2	32	69	0.0185128	0
32000	4000	1000	4	4	16	0.0046345	0
32000	4000	1000	4	8	24	0.00625862	0
32000	4000	1000	4	16	40	0.0101319	0
32000	4000	1000	4	32	73	0.0224046	0
32000	4000	1000	8	8	31	0.00836575	0
32000	4000	1000	8	16	47	0.0130823	0
32000	4000	1000	8	32	80	0.0220504	0
32000	4000	1000	16	16	61	0.0253549	0
32000	4000	1000	16	32	94	0.0375787	0
32000	4000	1000	32	32	69	0.028237	0
32000	4000	2000	1	1	4	0.00131911	0
32000	4000	2000	1	2	6	0.00175083	0
32000	4000	2000	1	4	10	0.00304073	0
32000	4000	2000	1	8	17	0.00508644	0
32000	4000	2000	1	16	32	0.00956963	0
32000	4000	2000	2	2	8	0.00208583	0
32000	4000	2000	2	4	12	0.0030701	0
32000	4000	2000	2	8	20	0.00544967	0
32000	4000	2000	2	16	36	0.0101397	0
32000	4000	2000	4	4	16	0.00481414	0
32000	4000	2000	4	8	24	0.00671417	0
