4000	1000	1000	1	3	0.003927	0.003717	0.015499	0.010039	1.84825
4000	1000	1000	2	5	0.002695	0.003727	0.023343	0.015398	5.11898
4000	1000	1000	4	8	0.003156	0.005039	0.043963	0.028443	31.7543
4000	1000	2000	1	3	0.001853	0.003337	0.008987	0.009037	1.27707
4000	1000	2000	2	5	0.018715	0.003226	0.01095	0.008816	2.65356
4000	1000	4000	1	3	0.001743	0.002245	0.006822	0.006592	1.08299
4000	2000	1000	1	2	0.001663	0.002154	0.005751	0.00513	1.00703
4000	2000	1000	2	4	0.002174	0.003636	0.040035	0.014888	3.52406
4000	2000	1000	4	8	0.002945	0.004889	0.08556	0.042159	44.6967
4000	2000	2000	1	2	0.001813	0.003627	0.01041	0.011081	0.887214
4000	2000	2000	2	4	0.002053	0.003005	0.030087	0.024997	3.75505
4000	2000	4000	1	2	0.001763	0.002896	0.006893	0.007003	0.69845
4000	2000	4000	2	4	0.001963	0.002965	0.009298	0.007995	2.22655
4000	4000	1000	1	2	0.001813	0.029305	0.026279	0.008296	0.866715
4000	4000	1000	2	4	0.001993	0.002945	0.019727	0.013566	3.81505
4000	4000	1000	4	8	0.003026	0.00537	0.113593	0.071614	60.4429
4000	4000	1000	8	16	0.005139	0.007744	0.033673	0.024836	26.6497
4000	4000	2000	1	2	0.001823	0.002995	0.008486	0.008305	0.894568
4000	4000	2000	2	4	0.002104	0.003106	0.020198	0.013506	3.90279
4000	4000	2000	4	8	0.002885	0.00518	0.020348	0.016732	6.16245
4000	4000	4000	1	2	0.001743	0.003016	0.008225	0.007955	0.705844
4000	4000	4000	2	4	0.002195	0.003076	0.009618	0.008997	1.76557
8000	1000	1000	1	3	0.002445	0.002926	0.009588	0.008316	1.28746
8000	1000	1000	2	5	0.002895	0.003576	0.013224	0.01028	2.91266
8000	1000	1000	4	9	0.003687	0.00563	0.04809	0.029775	41.1426
8000	1000	1000	8	16	0.004638	0.008426	0.098866	0.062728	346.129
8000	1000	2000	1	3	0.001863	0.003036	0.009137	0.008687	1.08498
8000	1000	2000	2	5	0.002154	0.003065	0.01066	0.009598	2.44956
8000	1000	2000	4	9	0.002826	0.004528	0.017203	0.013545	7.52176
8000	1000	4000	1	3	0.001923	0.003226	0.008416	0.008095	1.27192
8000	1000	4000	2	5	0.002154	0.002905	0.010078	0.008455	2.64738
8000	2000	1000	1	3	0.001713	0.002735	0.008637	0.007975	1.07926
8000	2000	1000	2	5	0.002164	0.003606	0.021992	0.014317	5.1128
8000	2000	1000	4	8	0.003997	0.005219	0.086893	0.043652	55.5009
8000	2000	1000	8	16	0.004439	0.007594	0.255469	0.11214	542.165
8000	2000	2000	1	3	0.001953	0.003026	0.009698	0.008816	1.13321
8000	2000	2000	2	5	0.002124	0.003247	0.021139	0.013966	5.16224
8000	2000	2000	4	8	0.003005	0.004668	0.044123	0.028734	42.0073
8000	2000	4000	1	3	0.001763	0.003026	0.009438	0.008817	1.33507
8000	2000	4000	2	5	0.002134	0.003637	0.012353	0.01028	2.40991
8000	4000	1000	1	2	0.001954	0.002715	0.007925	0.008146	0.614021
8000	4000	1000	2	4	0.003226	0.004258	0.024145	0.014718	3.1433
8000	4000	1000	4	8	0.003357	0.004959	0.131417	0.048261	81.4
8000	4000	1000	8	16	0.004759	0.008896	0.490931	0.153719	1215.05
8000	4000	2000	1	2	0.001804	0.002955	0.008275	0.007424	0.611407
8000	4000	2000	2	4	0.002033	0.002765	0.019436	0.012693	4.68872
8000	4000	2000	4	8	0.002825	0.004538	0.082275	0.040135	61.0069
8000	4000	4000	1	2	0.001924	0.003206	0.008496	0.007414	0.813045
8000	4000	4000	2	4	0.002014	0.002695	0.018555	0.012534	5.10675
16000	1000	1000	1	3	0.001943	0.002985	0.009769	0.008225	1.36102
16000	1000	1000	2	5	0.002926	0.003687	0.011852	0.01032	3.47079
16000	1000	1000	4	9	0.003196	0.004729	0.018736	0.014717	10.6936
16000	1000	1000	8	17	0.004669	0.008346	0.094848	0.0587	349.102
16000	1000	1000	16	32	0.007174	0.012734	0.189526	0.134652	1335.77
16000	1000	2000	1	3	0.001853	0.003076	0.008536	0.008627	1.31532
16000	1000	2000	2	5	0.002144	0.003216	0.01063	0.008646	3.48012
16000	1000	2000	4	9	0.011672	0.00542	0.017914	0.013766	10.485
16000	1000	2000	8	17	0.004668	0.008085	0.035296	0.025869	18.8729
16000	1000	4000	1	3	0.001904	0.002745	0.008356	0.009007	1.37174
16000	1000	4000	2	5	0.002014	0.003136	0.010429	0.009027	3.28962
16000	2000	1000	1	3	0.002465	0.002806	0.009327	0.007794	1.55669
16000	2000	1000	2	5	0.002194	0.003236	0.01056	0.009478	3.41814
16000	2000	1000	4	9	0.003015	0.005861	0.051126	0.032511	49.0444
16000	2000	1000	8	16	0.004178	0.007864	0.204994	0.114395	519.758
16000	2000	1000	16	32	0.007324	0.012363	0.477846	0.232606	2123.73
16000	2000	2000	1	3	0.002425	0.003086	0.010229	0.009007	1.34431
16000	2000	2000	2	5	0.002054	0.003186	0.01046	0.009397	3.4071
16000	2000	2000	4	9	0.002775	0.004578	0.06357	0.028704	50.4271
16000	2000	2000	8	16	0.004108	0.008045	0.094167	0.057859	171.281
16000	2000	4000	1	3	0.001734	0.003096	0.008896	0.008566	1.3448
16000	2000	4000	2	5	0.002134	0.003135	0.010359	0.008917	3.38972
16000	2000	4000	4	9	0.002915	0.004449	0.016972	0.013836	5.13854
16000	4000	1000	1	3	0.001904	0.002755	0.008436	0.007825	1.08403
16000	4000	1000	2	5	0.002575	0.003377	0.020729	0.014186	3.62328
16000	4000	1000	4	8	0.003216	0.004689	0.084138	0.041839	32.6498
16000	4000	1000	8	16	0.004258	0.007514	0.599898	0.172213	625.07
16000	4000	1000	16	32	0.007063	0.012534	1.25484	0.38424	5161.35
16000	4000	2000	1	3	0.002003	0.003035	0.009588	0.008886	1.11966
16000	4000	2000	2	5	0.002054	0.003055	0.020849	0.014587	3.62223
16000	4000	2000	4	8	0.003046	0.004639	0.083036	0.040616	32.5917
16000	4000	2000	8	16	0.005651	0.008506	0.275417	0.099326	265.958
16000	4000	4000	1	3	0.001814	0.003015	0.008816	0.009989	0.973436
16000	4000	4000	2	5	0.002394	0.003085	0.020217	0.013655	3.18596
16000	4000	4000	4	8	0.002785	0.004328	0.041999	0.027031	21.2054
32000	1000	1000	1	3	0.001813	0.003336	0.009798	0.025257	1.4694
32000	1000	1000	2	5	0.002124	0.003686	0.029785	0.01067	2.66412
32000	1000	1000	4	9	0.002896	0.029115	0.018314	0.013666	7.51956
32000	1000	1000	8	17	0.004288	0.007223	0.30372	0.025598	24.2176
32000	1000	1000	16	33	0.007314	0.012774	0.210736	0.119364	1018.96
32000	1000	1000	32	34	0.013295	0.017753	0.112841	0.049734	64.1688
32000	1000	2000	1	3	0.001733	0.003316	0.009507	0.008986	1.77556
32000	1000	2000	2	5	0.002264	0.003347	0.01066	0.009598	2.59286
32000	1000	2000	4	9	0.002835	0.004549	0.017733	0.014307	7.70672
32000	1000	2000	8	17	0.004057	0.007754	0.034174	0.024216	24.9007
32000	1000	2000	16	33	0.007294	0.013385	0.072776	0.045626	42.9006
32000	1000	4000	1	3	0.001723	0.002976	0.009368	0.008576	1.62545
32000	1000	4000	2	5	0.002104	0.003276	0.01067	0.009137	2.90123
32000	1000	4000	4	9	0.002926	0.00549	0.019626	0.016551	7.64628
32000	1000	8000	1	3	0.001914	0.002705	0.008957	0.008075	1.43006
32000	1000	8000	2	5	0.002304	0.002876	0.011201	0.009538	2.61823
32000	2000	1000	1	3	0.001693	0.002575	0.009117	0.008987	1.73853
32000	2000	1000	2	5	0.002244	0.003557	0.012113	0.011832	3.72036
32000	2000	1000	4	9	0.002785	0.004589	0.017302	0.013856	7.98185
32000	2000	1000	8	17	0.004479	0.024576	0.096602	0.059461	162.207
32000	2000	1000	16	32	0.007084	0.012684	0.598432	0.198983	1616.92
32000	2000	1000	32	35	0.013114	0.018164	0.292248	0.17579	547.513
32000	2000	2000	1	3	0.001734	0.003096	0.008626	0.008416	1.63515
32000	2000	2000	2	5	0.002044	0.002936	0.010129	0.008736	3.46248
32000	2000	2000	4	9	0.003376	0.00505	0.018274	0.015368	7.77639
32000	2000	2000	8	17	0.004168	0.007624	0.092674	0.058831	159.798
32000	2000	2000	16	32	0.007534	0.012945	0.206447	0.115597	424.444
32000	2000	4000	1	3	0.001754	0.003326	0.011121	0.009879	1.51615
32000	2000	4000	2	5	0.002144	0.004198	0.013315	0.010911	3.06475
32000	2000	4000	4	9	0.003136	0.004969	0.018275	0.014777	7.79934
32000	2000	4000	8	17	0.004298	0.007844	0.033132	0.023855	10.8441
