d,eps,Delta,speedup,incr wall time,time per portion
16,2,4,1.3560366399999999,0.00083018999999999996,0.000207548,,
16,2,8,1.021120861,0.00067416999999999998,0.00033708499999999999,,
16,2,16,0.75738405499999994,0.00066012999999999998,0.00066012999999999998,,
16,4,8,0.89355764199999999,0.00093273,0.000466365,,
16,4,16,0.77709473500000004,0.00083454999999999998,0.00083454999999999998,,
16,8,16,0.86351092699999998,0.00093550000000000003,0.00093550000000000003,,
32,2,4,3.0410237470000001,0.00147481,0.000184351,,
32,2,8,1.7854197519999999,0.00143851,0.00035962800000000002,,
32,2,16,1.217525448,0.0012923399999999999,0.00064616999999999995,,
32,2,32,0.86500009499999997,0.00124946,0.00124946,,
32,4,8,1.5348851029999999,0.0021985899999999998,0.00054964800000000002,,
32,4,16,1.1020542149999999,0.00192505,0.00096252499999999999,,
32,4,32,0.88075464400000003,0.0016782699999999999,0.0016782699999999999,,
32,8,16,0.96540736299999996,0.0031801500000000001,0.001590075,,
32,8,32,0.863147522,0.0026220200000000001,0.0026220200000000001,,
64,2,4,5.6663582650000004,0.0032762400000000001,0.00020476500000000001,,
64,2,8,3.1935250650000002,0.0030924300000000002,0.000386554,,
64,2,16,1.940805039,0.0028609600000000001,0.00071524000000000002,,
64,2,32,1.2428075439999999,0.00271652,0.00135826,,
64,4,8,2.88429892,0.0046612800000000003,0.00058266000000000004,,
64,4,16,1.866828624,0.0040534100000000003,0.001013353,,
64,4,32,1.24290268,0.0037232300000000001,0.0018616150000000001,,
64,8,16,1.4241920159999999,0.0082170699999999999,0.0020542680000000002,,
64,8,32,1.047738458,0.0069982899999999999,0.0034991449999999999,,
128,2,4,10.906568399999999,0.0069954600000000002,0.00021860799999999999,,
128,2,8,6.3262020520000002,0.0062134699999999996,0.00038834200000000002,,
128,2,16,3.4746375719999998,0.0060247399999999998,0.00075309300000000003,,
128,2,32,1.975673609,0.0059076700000000003,0.001476918,,
128,4,8,5.2837170100000002,0.010337580000000001,0.00064609900000000002,,
128,4,16,3.0035454869999998,0.0097234499999999998,0.0012154310000000001,,
128,4,32,1.821726146,0.0090066599999999997,0.0022516649999999999,,
128,8,16,2.3402627150000002,0.020414660000000001,0.0025518329999999999,,
128,8,32,1.6392155989999999,0.016243339999999998,0.0040608349999999996,,
256,2,4,20.937542650000001,0.014915360000000001,0.00023305299999999999,,
256,2,8,11.57828477,0.01375258,0.00042976800000000002,,
256,2,16,6.2684257780000001,0.013069839999999999,0.00081686499999999995,,
256,2,32,3.3567776450000002,0.01301682,0.001627103,,
256,4,8,9.3822775220000008,0.023654629999999999,0.00073920699999999997,,
256,4,16,5.4983392819999999,0.020820689999999999,0.001301293,,
256,4,32,3.1860942049999998,0.019095150000000002,0.0023868940000000001,,
256,8,16,4.3994163769999997,0.042916669999999997,0.0026822920000000002,,
256,8,32,2.9859078889999999,0.03359297,0.0041991210000000001,,
512,2,4,45.953551599999997,0.02824434,0.000220659,,
512,2,8,23.265959179999999,0.027980000000000001,0.00043718799999999998,,
512,2,16,12.552159530000001,0.026395129999999999,0.00082484799999999999,,
512,2,32,7.2858486930000002,0.02349708,0.001468568,,
512,4,8,21.000089379999999,0.043026910000000002,0.00067229500000000005,,
512,4,16,11.977598560000001,0.038318089999999999,0.0011974399999999999,,
512,4,32,6.6396777739999999,0.035496649999999998,0.0022185410000000001,,
512,8,16,8.2952457549999998,0.092266719999999997,0.0028833349999999999,,
512,8,32,5.5415810780000001,0.071467829999999996,0.004466739
