d,eps,Delta,speedup,incr wall time,time per portion
16,2,4,1.252013775,0.00071000000000000002,0.0001775,,
16,2,8,1.08678005,0.00048117,0.000240585,,
16,2,16,0.99621365500000003,0.00034843,0.00034843,,
16,4,8,1.0251350180000001,0.00069912999999999996,0.00034956499999999998,,
16,4,16,0.99950440100000004,0.00049762999999999999,0.00049762999999999999,,
16,8,16,1.002110101,0.00078472999999999998,0.00078472999999999998,,
32,2,4,2.0204658740000001,0.0015676900000000001,0.000195961,,
32,2,8,1.6098977109999999,0.0010952799999999999,0.00027381999999999998,,
32,2,16,1.2619055400000001,0.00083394000000000003,0.00041697000000000001,,
32,2,32,1.002012119,0.00069623999999999999,0.00069623999999999999,,
32,4,8,1.300653474,0.00193969,0.00048492300000000001,,
32,4,16,1.1062089070000001,0.00138039,0.000690195,,
32,4,32,0.99983862199999995,0.0010196599999999999,0.0010196599999999999,,
32,8,16,1.0205432379999999,0.0026615200000000001,0.0013307600000000001,,
32,8,32,1.005172248,0.0019146300000000001,0.0019146300000000001,,
64,2,4,3.6211050569999998,0.0033562599999999998,0.00020976600000000001,,
64,2,8,2.7443729430000001,0.0023446700000000001,0.00029308399999999999,,
64,2,16,1.9705477600000001,0.0018173200000000001,0.00045433000000000002,,
64,2,32,1.3802975040000001,0.0015502000000000001,0.00077510000000000003,,
64,4,8,2.1227206249999999,0.0044260699999999998,0.00055325899999999996,,
64,4,16,1.6523231949999999,0.0031729800000000002,0.00079324500000000004,,
64,4,32,1.2821950710000001,0.0024651500000000002,0.0012325750000000001,,
64,8,16,1.3211497430000001,0.0074842800000000003,0.0018710700000000001,,
64,8,32,1.1177488390000001,0.0054574799999999998,0.0027287399999999999,,
128,2,4,6.8154100739999999,0.0068716200000000002,0.00021473799999999999,,
128,2,8,5.0503997930000004,0.0047815000000000002,0.00029884399999999999,,
128,2,16,3.4418770919999999,0.0037170699999999998,0.00046463400000000001,,
128,2,32,2.2322166349999999,0.0031832900000000001,0.00079582299999999997,,
128,4,8,3.8388868810000001,0.0094342799999999997,0.00058964300000000005,,
128,4,16,2.84020742,0.0067603400000000001,0.00084504299999999997,,
128,4,32,1.9980122979999999,0.0053464200000000002,0.001336605,,
128,8,16,2.2066268039999999,0.017409870000000001,0.002176234,,
128,8,32,1.696456942,0.012695710000000001,0.0031739279999999999,,
256,2,4,13.24600199,0.013672409999999999,0.00021363099999999999,,
256,2,8,9.7457376690000004,0.0094339799999999998,0.00029481199999999998,,
256,2,16,6.4777847629999998,0.0073141899999999999,0.00045713699999999998,,
256,2,32,3.9887825650000002,0.0062910199999999996,0.00078637800000000001,,
256,4,8,7.2850287360000001,0.01941244,0.00060663899999999996,,
256,4,16,5.2553697689999996,0.013871939999999999,0.00086699599999999998,,
256,4,32,3.5155612139999999,0.011003799999999999,0.0013754749999999999,,
256,8,16,4.0482075929999999,0.036866540000000003,0.0023041590000000001,,
256,8,32,2.9427179950000002,0.026923909999999999,0.0033654890000000002,,
512,2,4,27.25968787,0.027155700000000001,0.00021215399999999999,,
512,2,8,20.010894759999999,0.0186149,0.00029085800000000001,,
512,2,16,13.12776526,0.01441042,0.00045032600000000002,,
512,2,32,7.9383848669999999,0.012279480000000001,0.00076746799999999999,,
512,4,8,15.04194103,0.039659390000000003,0.00061967800000000003,,
512,4,16,10.67034078,0.028426679999999999,0.00088833399999999996,,
512,4,32,6.8730171430000002,0.022777059999999998,0.001423566,,
512,8,16,8.0280861800000007,0.07672234,0.0023975730000000001,,
512,8,32,5.6644300660000004,0.05612354,0.0035077210000000001
