d,eps,Delta,speedup,incr wall time,time per portion
16,2,4,1.9560536230000001,0.0027258899999999999,0.00068147300000000004,,
16,2,8,1.3677976469999999,0.0024994499999999998,0.0012497249999999999,,
16,2,16,0.99882683699999997,0.0023625999999999999,0.0023625999999999999,,
16,4,8,1.3473450339999999,0.0049955599999999996,0.0024977799999999998,,
16,4,16,0.99871507199999998,0.0047958699999999998,0.0047958699999999998,,
16,8,16,0.99885992300000004,0.01915913,0.01915913,,
32,2,4,3.598685492,0.0057675900000000004,0.00072094900000000003,,
32,2,8,2.2454371590000002,0.0052525499999999999,0.0013131379999999999,,
32,2,16,1.436415905,0.0049874799999999999,0.0024937399999999999,,
32,2,32,1.000230062,0.0048712800000000004,0.0048712800000000004,,
32,4,8,2.2143689759999998,0.01010085,0.0025252130000000001,,
32,4,16,1.4283756400000001,0.0095273600000000003,0.0047636800000000002,,
32,4,32,1.001786665,0.0091718000000000008,0.0091718000000000008,,
32,8,16,1.509833159,0.029083149999999999,0.014541574999999999,,
32,8,32,1.0109756780000001,0.02835066,0.02835066,,
64,2,4,7.0639565559999999,0.01181978,0.00073873600000000004,,
64,2,8,4.1501314279999999,0.01070749,0.0013384359999999999,,
64,2,16,2.4397299339999998,0.01016861,0.0025421530000000001,,
64,2,32,1.504511543,0.0099627099999999996,0.0049813549999999998,,
64,4,8,4.0107507089999999,0.020357770000000001,0.0025447209999999998,,
64,4,16,2.3917691940000001,0.01905155,0.0047628879999999998,,
64,4,32,1.4901972349999999,0.018386030000000001,0.0091930150000000006,,
64,8,16,2.4674555310000001,0.052552939999999999,0.013138235,,
64,8,32,1.5132082849999999,0.050550999999999999,0.025275499999999999,,
128,2,4,14.174169109999999,0.024300019999999999,0.00075937599999999997,,
128,2,8,8.0882484669999997,0.02197934,0.0013737090000000001,,
128,2,16,4.5155695549999999,0.020900410000000001,0.0026125509999999998,,
128,2,32,2.5687249329999999,0.020515749999999999,0.0051289380000000004,,
128,4,8,7.693905923,0.041986610000000001,0.0026241630000000001,,
128,4,16,4.3559756820000004,0.03921119,0.0049013989999999999,,
128,4,32,2.5111614370000002,0.037859589999999999,0.0094648979999999994,,
128,8,16,4.3958306110000001,0.10489593999999999,0.013111993000000001,,
128,8,32,2.5341372359999998,0.10022436999999999,0.025056093000000002,,
256,2,4,29.637849500000002,0.048415600000000003,0.00075649400000000002,,
256,2,8,16.680719979999999,0.043701419999999998,0.0013656689999999999,,
256,2,16,9.034485299,0.041539279999999998,0.0025962049999999999,,
256,2,32,4.8937823490000003,0.040768249999999999,0.005096031,,
256,4,8,15.213255699999999,0.083156289999999994,0.0025986339999999998,,
256,4,16,8.4495377240000007,0.077442140000000007,0.0048401340000000003,,
256,4,32,4.6398821449999996,0.07482453,0.0093530660000000002,,
256,8,16,8.0538434670000001,0.19857056000000001,0.01241066,,
256,8,32,4.4823276349999999,0.18859796000000001,0.023574745000000001,,
512,2,4,65.704189330000005,0.096831700000000007,0.00075649799999999998,,
512,2,8,36.838231790000002,0.087295360000000002,0.00136399,,
512,2,16,19.733323160000001,0.082981750000000007,0.0025931800000000001,,
512,2,32,10.379929860000001,0.081519030000000006,0.0050949389999999997,,
512,4,8,31.836114890000001,0.16745419,0.0026164719999999999,,
512,4,16,17.590318020000002,0.15583269999999999,0.0048697719999999996,,
512,4,32,9.4267209520000002,0.15065254,0.009415784,,
512,8,16,15.92152843,0.40102496999999998,0.01253203,,
512,8,32,8.6668435820000003,0.38074688000000001,0.023796680000000001
