d,eps,Delta,speedup,incr wall time,time per portion
16,2,4,1.949283297,0.0053045699999999998,0.0013261429999999999,,
16,2,8,1.3411676749999999,0.0050543799999999998,0.0025271899999999999,,
16,2,16,0.99736669200000005,0.0049067099999999999,0.0049067099999999999,,
16,4,8,1.243730322,0.01093003,0.0054650150000000002,,
16,4,16,0.99500080800000001,0.01073407,0.01073407,,
16,8,16,0.99810582999999997,0.031769909999999998,0.031769909999999998,,
32,2,4,3.7608336229999999,0.01155306,0.001444133,,
32,2,8,2.2532106409999999,0.010973800000000001,0.0027434500000000001,,
32,2,16,1.4249941070000001,0.01067882,0.0053394100000000002,,
32,2,32,0.99684631300000004,0.01054069,0.01054069,,
32,4,8,2.1597862449999998,0.024213490000000001,0.0060533729999999999,,
32,4,16,1.3922557950000001,0.023615529999999999,0.011807765,,
32,4,32,1.005096295,0.023077050000000002,0.023077050000000002,,
32,8,16,1.3797619139999999,0.065687430000000005,0.032843715000000002,,
32,8,32,1.006936337,0.064977060000000003,0.064977060000000003,,
64,2,4,7.4554044040000003,0.02388415,0.001492759,,
64,2,8,4.1719078500000002,0.022819679999999998,0.0028524599999999998,,
64,2,16,2.4051763190000002,0.022188759999999998,0.0055471899999999996,,
64,2,32,1.473055271,0.021938329999999999,0.010969164999999999,,
64,4,8,4.0488293239999997,0.051089620000000002,0.006386203,,
64,4,16,2.3423852439999999,0.04969469,0.012423673,,
64,4,32,1.4488920000000001,0.0489582,0.0244791,,
64,8,16,2.3124368139999998,0.13928704,0.03482176,,
64,8,32,1.44383777,0.13718701999999999,0.068593509999999996,,
128,2,4,14.83721487,0.049907340000000001,0.001559604,,
128,2,8,8.0980531300000003,0.047187010000000001,0.0029491880000000002,,
128,2,16,4.4312877229999996,0.04591568,0.00573946,,
128,2,32,2.501155888,0.04544571,0.011361428,,
128,4,8,7.9028223009999996,0.10754835,0.006721772,,
128,4,16,4.3286588110000004,0.10449482,0.013061853,,
128,4,32,2.4613331120000002,0.10309659,0.025774148,,
128,8,16,4.3317529429999997,0.29400680000000001,0.036750850000000002,,
128,8,32,2.4639195549999999,0.28902132000000003,0.072255330000000006,,
256,2,4,30.495430769999999,0.098565860000000005,0.0015400920000000001,,
256,2,8,16.39191022,0.093191339999999998,0.0029122290000000001,,
256,2,16,8.8136913579999998,0.09071651,0.0056697819999999999,,
256,2,32,4.7311641169999996,0.089806639999999993,0.011225829999999999,,
256,4,8,15.897626730000001,0.21246504999999999,0.0066395330000000004,,
256,4,16,8.4141828820000004,0.20634769,0.012896731,,
256,4,32,4.5300836579999997,0.20352105000000001,0.025440131000000001,,
256,8,16,8.1842666689999994,0.58053323999999995,0.036283327999999997,,
256,8,32,4.3972544070000001,0.56997450000000005,0.071246813000000006,,
512,2,4,64.383829359999993,0.19898846000000001,0.001554597,,
512,2,8,34.145651639999997,0.18815619,0.0029399399999999998,,
512,2,16,17.939678000000001,0.18325058,0.0057265809999999997,,
512,2,32,9.373727658,0.18141963,0.011338727,,
512,4,8,31.91052728,0.43377883,0.0067777940000000002,,
512,4,16,16.70238823,0.42368368000000001,0.013240115,,
512,4,32,8.792761381,0.41444028999999999,0.025902517999999999,,
512,8,16,15.995592759999999,1.1999083399999999,0.037497136,,
512,8,32,8.3693172499999999,1.17912113,0.073695071000000001
