4000	1000	1000	1	1	4	0.0085	0.0176	0.0592	0.041	0.2421
4000	1000	1000	1	2	5	0.0075	0.0103	0.0468	0.0342	0.3067
4000	1000	1000	1	4	8	0.0074	0.0099	0.0572	0.0664	0.6578
4000	1000	1000	2	1	6	0.0057	0.0101	0.0977	0.0405	0.3692
4000	1000	1000	2	2	8	0.0074	0.0094	0.0957	0.0568	0.4801
4000	1000	1000	2	4	12	0.0092	0.0119	0.136	0.0847	0.734
4000	1000	1000	4	1	9	0.0104	0.0108	0.1512	0.1244	0.6885
4000	1000	1000	4	2	10	0.0263	0.0596	0.4013	0.2795	1.2753
4000	1000	1000	4	4	12	0.0186	0.0302	0.2075	0.2011	0.7386
4000	1000	2000	1	1	4	0.0045	0.0077	0.0612	0.0291	0.2365
4000	1000	2000	1	2	6	0.009	0.0185	0.0652	0.034	0.3885
4000	1000	2000	2	1	6	0.01	0.0194	0.0709	0.0366	0.4495
4000	1000	2000	2	2	8	0.0126	0.0233	0.0675	0.0468	0.5591
4000	1000	4000	1	1	4	0.007	0.0181	0.0638	0.0334	0.2441
4000	2000	1000	1	1	3	0.0076	0.0128	0.0565	0.0267	0.1817
4000	2000	1000	1	2	5	0.0059	0.0081	0.0819	0.0405	0.364
4000	2000	1000	1	4	9	0.0084	0.0102	0.092	0.0866	0.5783
4000	2000	1000	2	1	5	0.0074	0.0086	0.0939	0.0428	0.3307
4000	2000	1000	2	2	6	0.0076	0.0085	0.1347	0.0705	0.3935
4000	2000	1000	2	4	10	0.0098	0.0136	0.1759	0.1279	0.6424
4000	2000	1000	4	1	9	0.0101	0.0137	0.2942	0.1517	0.5573
4000	2000	1000	4	2	10	0.0081	0.0102	0.3718	0.1586	0.734
4000	2000	1000	4	4	12	0.0221	0.0258	0.4064	0.1653	0.9337
4000	2000	2000	1	1	3	0.0043	0.0051	0.0369	0.0242	0.1829
4000	2000	2000	1	2	5	0.0052	0.0093	0.0766	0.0337	0.3554
4000	2000	2000	2	1	5	0.0059	0.0082	0.0941	0.043	0.3351
4000	2000	2000	2	2	6	0.0082	0.0187	0.1134	0.0478	0.4117
4000	2000	4000	1	1	3	0.0043	0.0108	0.0492	0.0242	0.1789
4000	2000	4000	1	2	4	0.009	0.0154	0.0493	0.027	0.2345
4000	2000	4000	2	1	5	0.009	0.0171	0.06	0.0333	0.3543
4000	2000	4000	2	2	6	0.0145	0.0195	0.0546	0.0305	0.5031
4000	4000	1000	1	1	3	0.0172	0.028	0.115	0.0578	0.1828
4000	4000	1000	1	2	5	0.0059	0.0083	0.0818	0.0401	0.3349
4000	4000	1000	1	4	9	0.0083	0.0103	0.184	0.1378	0.5803
4000	4000	1000	1	8	16	0.0109	0.017	0.2279	0.2028	1.5165
4000	4000	1000	2	1	5	0.0077	0.0086	0.0999	0.0427	0.3422
4000	4000	1000	2	2	6	0.0075	0.0086	0.1374	0.0733	0.4235
4000	4000	1000	2	4	10	0.0116	0.0135	0.3946	0.3724	0.6777
4000	4000	1000	2	8	18	0.0467	0.0866	0.6965	0.297	1.1053
4000	4000	1000	4	1	9	0.0091	0.0252	0.5559	0.2613	0.616
4000	4000	1000	4	2	10	0.0109	0.0262	0.9837	0.2988	0.7046
4000	4000	1000	4	4	12	0.0172	0.0288	1.2885	0.3082	0.7665
4000	4000	1000	4	8	20	0.0145	0.0196	1.8811	0.3331	1.1893
4000	4000	1000	8	1	17	0.0197	0.0377	0.4555	0.2833	1.1735
4000	4000	1000	8	2	18	0.0223	0.0377	0.8632	0.2982	1.2058
4000	4000	1000	8	4	20	0.027	0.0398	0.7321	0.3104	1.3088
4000	4000	1000	8	8	24	0.0218	0.0227	0.6059	0.3257	1.5306
4000	4000	2000	1	1	3	0.0046	0.0048	0.0322	0.0188	0.1792
4000	4000	2000	1	2	5	0.0051	0.0172	0.0962	0.0395	0.3728
4000	4000	2000	1	4	8	0.0083	0.0092	0.0693	0.1044	0.6176
4000	4000	2000	2	1	5	0.0052	0.01	0.0871	0.0417	0.3793
4000	4000	2000	2	2	6	0.0065	0.0104	0.1233	0.0921	0.4676
4000	4000	2000	2	4	10	0.0097	0.0135	0.1748	0.2099	0.7483
4000	4000	2000	4	1	9	0.0097	0.0137	0.0856	0.1498	0.6857
4000	4000	2000	4	2	10	0.0267	0.0221	0.114	0.1986	0.9945
4000	4000	2000	4	4	12	0.0139	0.0149	0.0822	0.212	0.8846
4000	4000	4000	1	1	3	0.0044	0.0054	0.032	0.0204	0.1788
4000	4000	4000	1	2	5	0.0063	0.0099	0.0554	0.0364	0.6883
4000	4000	4000	2	1	5	0.0067	0.0099	0.0525	0.0358	0.3548
4000	4000	4000	2	2	6	0.0063	0.0087	0.066	0.0358	0.4598
8000	1000	1000	1	1	4	0.0052	0.0092	0.029	0.0235	0.2345
8000	1000	1000	1	2	6	0.0192	0.033	0.1182	0.0964	0.8447
8000	1000	1000	1	4	9	0.0081	0.0107	0.0632	0.0981	0.9181
8000	1000	1000	1	8	16	0.0214	0.0752	0.3714	0.589	1.2442
8000	1000	1000	2	1	6	0.007	0.0102	0.0421	0.0352	0.4439
8000	1000	1000	2	2	8	0.0077	0.0092	0.0458	0.1105	0.8112
8000	1000	1000	2	4	12	0.0101	0.0166	0.0721	0.1933	0.8899
8000	1000	1000	2	8	20	0.0171	0.0215	0.3464	0.3609	1.5058
8000	1000	1000	4	1	10	0.0072	0.0146	0.1238	0.2027	0.8536
8000	1000	1000	4	2	12	0.0084	0.0161	0.2269	0.2347	0.8765
8000	1000	1000	4	4	16	0.0117	0.0189	0.3998	0.2804	1.116
8000	1000	1000	4	8	24	0.0179	0.0222	0.8569	0.4871	1.5317
8000	1000	1000	8	1	17	0.0137	0.0203	0.7188	0.3014	1.2205
8000	1000	1000	8	2	18	0.0147	0.0198	0.7722	0.303	1.1981
8000	1000	1000	8	4	20	0.0303	0.0472	1.2567	0.6502	1.8155
8000	1000	1000	8	8	24	0.0219	0.0222	0.9973	0.3431	1.5235
8000	1000	2000	1	1	4	0.0083	0.0115	0.0324	0.0293	0.302
8000	1000	2000	1	2	6	0.0075	0.013	0.0356	0.039	1.2525
8000	1000	2000	1	4	10	0.0204	0.0311	0.1253	0.2945	1.2992
8000	1000	2000	2	1	6	0.006	0.011	0.0388	0.034	0.6146
8000	1000	2000	2	2	8	0.0074	0.013	0.0521	0.0655	0.6403
8000	1000	2000	2	4	12	0.0097	0.0126	0.068	0.2574	1.1517
8000	1000	2000	4	1	10	0.0075	0.0149	0.0741	0.1503	0.8923
8000	1000	2000	4	2	12	0.0125	0.016	0.0804	0.2079	0.9188
8000	1000	2000	4	4	16	0.0144	0.018	0.2085	0.3359	1.2852
8000	1000	4000	1	1	4	0.0058	0.0197	0.0597	0.0507	0.5285
8000	1000	4000	1	2	6	0.0064	0.0107	0.0421	0.0346	0.6193
8000	1000	4000	2	1	6	0.0066	0.0073	0.0407	0.0303	0.6106
8000	1000	4000	2	2	8	0.0067	0.0097	0.0583	0.0555	0.7433
8000	2000	1000	1	1	4	0.0057	0.0079	0.0514	0.0321	0.2435
8000	2000	1000	1	2	6	0.0071	0.0082	0.0832	0.0404	0.4784
8000	2000	1000	1	4	9	0.0097	0.0108	0.0778	0.1134	0.7628
8000	2000	1000	1	8	16	0.0113	0.0208	0.2488	0.3375	1.4013
8000	2000	1000	2	1	6	0.0067	0.0079	0.0811	0.0401	0.4793
8000	2000	1000	2	2	8	0.0073	0.0095	0.1199	0.1466	0.6339
8000	2000	1000	2	4	12	0.0095	0.0107	0.1582	0.2424	0.9036
8000	2000	1000	2	8	20	0.0115	0.0256	0.6405	0.3326	1.4546
8000	2000	1000	4	1	9	0.0093	0.0104	0.3504	0.2501	0.7207
8000	2000	1000	4	2	11	0.0111	0.0279	0.533	0.629	1.0161
8000	2000	1000	4	4	15	0.0196	0.0329	1.0291	0.3341	1.0542
8000	2000	1000	4	8	23	0.0208	0.0435	1.8638	0.3956	1.4523
8000	2000	1000	8	1	17	0.0132	0.0209	1.5016	0.4161	1.1308
8000	2000	1000	8	2	18	0.0155	0.0211	1.9364	0.4032	1.174
8000	2000	1000	8	4	20	0.0212	0.0418	2.7205	0.4132	1.2944
8000	2000	1000	8	8	24	0.0201	0.0462	2.2137	0.4169	1.476
8000	2000	2000	1	1	4	0.0047	0.0064	0.0624	0.0349	0.2444
8000	2000	2000	1	2	5	0.0131	0.0161	0.1383	0.067	0.7648
8000	2000	2000	1	4	8	0.0084	0.0094	0.0675	0.1219	0.8696
8000	2000	2000	2	1	6	0.0066	0.008	0.0827	0.0401	0.4885
8000	2000	2000	2	2	8	0.0205	0.0251	0.2111	0.3313	1.2787
