U:	16	1	1	1	1	0.18002715110778808	0.16305112838745117	0.05271987915039063	0.052234315872192384	0.051033735275268555
U:	16	1	1	1	2	0.08636655807495117	0.16840004920959473	0.05135498046875	0.05131688117980957	0.052449703216552734
U:	16	1	1	1	4	0.08796663284301758	0.16687970161437987	0.05250072479248047	0.0523108959197998	0.05147786140441894
U:	16	1	1	1	8	0.08669748306274414	0.16428303718566895	0.05273613929748535	0.05175738334655762	0.05149927139282227
U:	16	1	1	1	16	0.08679113388061524	0.16714558601379395	0.053392648696899414	0.05240473747253418	0.05266661643981933
U:	16	1	1	2	2	0.20391721725463868	0.2832139015197754	0.05365023612976074	0.051639366149902347	0.05244297981262207
U:	16	1	1	2	4	0.12593460083007812	0.20361499786376952	0.053643226623535156	0.05279617309570313	0.05273704528808594
U:	16	1	1	2	8	0.12165846824645996	0.20479888916015626	0.05280890464782715	0.051529741287231444	0.051349973678588866
U:	16	1	1	2	16	0.12176241874694824	0.2037344455718994	0.051128292083740236	0.05228404998779297	0.05305166244506836
U:	16	1	1	4	4	0.20649356842041017	0.40220303535461427	0.6000118255615234	0.0520167350769043	0.05280370712280273
U:	16	1	1	4	8	0.21449050903320313	0.3252607822418213	0.5149931907653809	0.05273137092590332	0.05118122100830078
U:	16	1	1	4	16	0.20786123275756835	0.3254969120025635	0.5144332408905029	0.05115876197814941	0.05209989547729492
U:	16	1	1	8	8	0.4279294967651367	0.20228052139282227	0.32110772132873533	1.2439418315887452	0.05244221687316895
U:	16	1	1	8	16	0.4484975814819336	0.20263595581054689	0.31810550689697265	1.169830560684204	0.05331120491027832
U:	16	1	1	16	16	1.1986298561096191	0.43869681358337403	0.20469655990600585	0.3181002616882324	2.5204147815704347
U:	16	2	1	1	1	0.18819169998168944	0.18628931045532227	0.05881171226501465	0.05834488868713379	0.058011436462402345
U:	16	2	1	1	2	0.101043701171875	0.19389791488647462	0.05832209587097168	0.05869455337524414	0.05898370742797852
U:	16	2	1	1	4	0.1052783489227295	0.19862136840820313	0.059184932708740236	0.058519411087036136	0.05945734977722168
U:	16	2	1	1	8	0.10341935157775879	0.19573564529418946	0.05875763893127441	0.058481597900390626	0.05888886451721191
U:	16	2	1	1	16	0.10212006568908691	0.19526686668395996	0.058054351806640626	0.05822978019714355	0.05887174606323242
U:	16	2	1	2	2	0.27089295387268064	0.3614518165588379	0.057644987106323244	0.059444427490234375	0.057877540588378906
U:	16	2	1	2	4	0.14656882286071776	0.23621063232421874	0.059735870361328124	0.05859894752502441	0.05873885154724121
U:	16	2	1	2	8	0.14582419395446777	0.2388693332672119	0.0591923713684082	0.05864152908325195	0.05970335006713867
U:	16	2	1	2	16	0.14720935821533204	0.23537130355834962	0.05786442756652832	0.05863156318664551	0.05879011154174805
U:	16	2	1	4	4	0.434543514251709	0.5673176765441894	0.8479800701141358	0.05856633186340332	0.05821781158447266
U:	16	2	1	4	8	0.26273279190063475	0.40288209915161133	0.697094202041626	0.060430383682250975	0.061776590347290036
U:	16	2	1	4	16	0.2725563049316406	0.39927945137023924	0.6754160404205323	0.05994081497192383	0.05900425910949707
U:	16	2	1	8	8	0.5647507190704346	0.8341254234313965	1.4159750938415527	2.224190902709961	0.058046150207519534
U:	16	2	1	8	16	0.6728886127471924	0.9269572257995605	1.213239574432373	1.9685774803161622	0.059193992614746095
