16000	4000	1000	16	32	0.008186	0.012874	1.33911	0.3944	1589.04
16000	4000	2000	1	3	0.001763	0.003135	0.009207	0.008576	1.71574
16000	4000	2000	2	5	0.002004	0.003056	0.020438	0.013756	4.88295
16000	4000	2000	4	8	0.003617	0.00511	0.086392	0.041528	32.6665
16000	4000	2000	8	16	0.005229	0.007944	0.208571	0.095629	89.97
16000	4000	4000	1	3	0.002244	0.003066	0.009618	0.008937	1.12571
16000	4000	4000	2	5	0.002595	0.003787	0.023884	0.016071	5.05725
16000	4000	4000	4	8	0.003006	0.004939	0.046437	0.028984	8.9689
32000	1000	1000	1	3	0.002114	0.004599	0.015389	0.014417	1.4657
32000	1000	1000	2	5	0.002254	0.003387	0.012063	0.010429	2.76382
32000	1000	1000	4	9	0.003086	0.004919	0.018524	0.015188	5.14026
32000	1000	1000	8	17	0.004489	0.008506	0.036819	0.02644	16.797
32000	1000	1000	16	33	0.011231	0.01574	0.219792	0.144722	396.809
32000	1000	1000	32	34	0.013045	0.017683	0.112972	0.048291	30.4494
32000	1000	2000	1	3	0.003036	0.003657	0.014567	0.013966	1.71972
32000	1000	2000	2	5	0.002245	0.004208	0.014387	0.011802	2.76242
32000	1000	2000	4	9	0.002925	0.00561	0.020599	0.016641	5.43503
32000	1000	2000	8	17	0.004348	0.008036	0.035286	0.024917	17.2377
32000	1000	2000	16	33	0.007644	0.012614	0.071765	0.043752	23.1318
32000	1000	4000	1	3	0.002144	0.003537	0.009428	0.010289	1.6813
32000	1000	4000	2	5	0.002324	0.003837	0.014528	0.015719	2.80375
32000	1000	4000	4	9	0.003316	0.00505	0.019797	0.015239	5.05545
32000	1000	8000	1	3	0.001834	0.003977	0.011161	0.0103	1.51042
32000	1000	8000	2	5	0.002295	0.003587	0.011842	0.01076	2.62061
32000	2000	1000	1	3	0.001904	0.002535	0.008456	0.008225	1.25245
32000	2000	1000	2	5	0.002605	0.003968	0.013224	0.0106	2.2529
32000	2000	1000	4	9	0.003407	0.00512	0.048992	0.016371	5.66071
32000	2000	1000	8	17	0.004599	0.008486	0.101621	0.063279	46.7973
32000	2000	1000	16	32	0.007504	0.012634	0.49065	0.21833	406.602
32000	2000	1000	32	35	0.013475	0.018514	0.334588	0.150392	164.159
32000	2000	2000	1	3	0.001833	0.003076	0.008657	0.008335	1.20765
32000	2000	2000	2	5	0.002084	0.003105	0.010129	0.008706	2.23875
32000	2000	2000	4	9	0.002775	0.004448	0.016792	0.013155	5.4991
32000	2000	2000	8	17	0.004228	0.007534	0.115607	0.059943	47.5512
32000	2000	2000	16	32	0.008025	0.013194	0.191168	0.115547	126.374
32000	2000	4000	1	3	0.001753	0.002916	0.008876	0.008606	1.4795
32000	2000	4000	2	5	0.002064	0.003146	0.010019	0.008476	2.31047
32000	2000	4000	4	9	0.002845	0.023654	0.017963	0.013244	5.49981
32000	2000	4000	8	17	0.004228	0.007364	0.054322	0.024156	6.78808
32000	2000	8000	1	3	0.001873	0.002585	0.007264	0.007204	1.18739
32000	2000	8000	2	5	0.002104	0.003045	0.009959	0.008667	2.25344
32000	4000	1000	1	3	0.001854	0.003006	0.007674	0.007505	1.66609
32000	4000	1000	2	5	0.002254	0.003196	0.011462	0.009748	4.13097
32000	4000	1000	4	9	0.002906	0.00551	0.049654	0.051336	12.6664
32000	4000	1000	8	16	0.004688	0.007714	0.20792	0.095089	96.5566
32000	4000	1000	16	32	0.007494	0.012854	1.32141	0.377147	1129.43
32000	4000	1000	32	37	0.013285	0.017914	1.14488	0.393829	499.342
32000	4000	2000	1	3	0.001803	0.003437	0.009047	0.008506	1.89906
32000	4000	2000	2	5	0.002845	0.004328	0.013325	0.01066	3.57506
32000	4000	2000	4	9	0.002835	0.004599	0.045586	0.028724	12.6748
32000	4000	2000	8	16	0.004198	0.007815	0.226946	0.095689	93.2654
32000	4000	2000	16	32	0.007434	0.012483	0.477125	0.203491	204.826
32000	4000	4000	1	3	0.002454	0.003276	0.012844	0.009378	1.94887
32000	4000	4000	2	5	0.002835	0.004458	0.013055	0.011251	4.3947
32000	4000	4000	4	9	0.002955	0.00553	0.049212	0.030347	13.0548
32000	4000	4000	8	16	0.005199	0.008335	0.097123	0.060964	18.9213
32000	4000	8000	1	3	0.001854	0.003116	0.009307	0.008677	2.13836
32000	4000	8000	2	5	0.002936	0.004218	0.014397	0.011712	3.67887
32000	4000	8000	4	9	0.003176	0.004869	0.019356	0.01583	4.73118
32000	8000	1000	1	3	0.002044	0.003096	0.008847	0.008726	1.78927
32000	8000	1000	2	5	0.002144	0.003857	0.023915	0.015349	3.86478
32000	8000	1000	4	8	0.003267	0.004849	0.08557	0.042259	20.555
32000	8000	1000	8	16	0.004298	0.007754	0.522931	0.184496	150.418
32000	8000	1000	16	32	0.007404	0.012814	3.48047	0.761608	2395.5
32000	8000	1000	32	41	0.013275	0.019066	4.3157	1.00826	1458.92
32000	8000	2000	1	3	0.001824	0.003146	0.009407	0.008736	1.6545
32000	8000	2000	2	5	0.002124	0.003146	0.020518	0.014087	3.91025
32000	8000	2000	4	8	0.002996	0.004629	0.08526	0.042069	20.0262
32000	8000	2000	8	16	0.004439	0.007694	0.550312	0.153819	145.08
32000	8000	2000	16	32	0.007514	0.012313	1.2556	0.382347	417.78
32000	8000	4000	1	3	0.001793	0.003246	0.009367	0.008516	1.86743
32000	8000	4000	2	5	0.002124	0.003166	0.02093	0.014126	3.91111
32000	8000	4000	4	8	0.003237	0.005189	0.08567	0.041729	20.1296
32000	8000	4000	8	16	0.004258	0.007534	0.232346	0.114996	27.3239
32000	8000	8000	1	3	0.001914	0.003096	0.009818	0.008647	1.68242
32000	8000	8000	2	5	0.002074	0.003196	0.020238	0.014077	5.3111
32000	8000	8000	4	8	0.003085	0.005391	0.045225	0.028623	12.4598
64000	1000	1000	1	3	0.001783	0.003397	0.009788	0.010059	1.44926
64000	1000	1000	2	5	0.002104	0.003126	0.01026	0.008676	2.56197
64000	1000	1000	4	9	0.002665	0.028955	0.017703	0.030688	4.86177
64000	1000	1000	8	17	0.004148	0.007634	0.034305	0.024336	9.44254
64000	1000	1000	16	33	0.007364	0.012834	0.070252	0.043131	34.1316
64000	1000	1000	32	67	0.013385	0.024706	0.459862	0.264035	862.775
64000	1000	1000	64	66	0.024105	0.033784	0.300083	0.0907	61.3622
64000	1000	2000	1	3	0.002114	0.003136	0.009848	0.009168	1.51212
64000	1000	2000	2	5	0.002806	0.004709	0.014928	0.011552	2.59339
64000	1000	2000	4	9	0.002866	0.004578	0.017654	0.015148	5.10166
64000	1000	2000	8	17	0.004128	0.007935	0.034975	0.024977	9.38209
64000	1000	2000	16	33	0.006913	0.012633	0.070742	0.04295	34.0325
64000	1000	2000	32	67	0.013235	0.023003	0.174417	0.081933	48.234
64000	1000	4000	1	3	0.001823	0.004599	0.012864	0.011281	1.45376
64000	1000	4000	2	5	0.002504	0.003787	0.013105	0.01057	2.73336
64000	1000	4000	4	9	0.003055	0.005319	0.019065	0.015178	4.8821
64000	1000	4000	8	17	0.004228	0.007784	0.033713	0.024406	9.7163
64000	1000	8000	1	3	0.001964	0.003216	0.01059	0.008666	1.63515
64000	1000	8000	2	5	0.002044	0.003176	0.011251	0.009828	2.61642
64000	1000	8000	4	9	0.003377	0.00521	0.022763	0.016791	4.93354
64000	2000	1000	1	3	0.002174	0.003226	0.009447	0.009026	2.11855
64000	2000	1000	2	5	0.002144	0.003357	0.011621	0.01072	2.22131
64000	2000	1000	4	9	0.002695	0.004388	0.016732	0.013305	4.08472
64000	2000	1000	8	17	0.004389	0.007294	0.033853	0.023675	11.0701
64000	2000	1000	16	33	0.007034	0.013315	0.192461	0.139822	102.564
64000	2000	1000	32	66	0.012915	0.021641	1.10771	0.443592	920.182
64000	2000	1000	64	67	0.023554	0.033683	0.638548	0.310111	332.694
64000	2000	2000	1	3	0.001793	0.003227	0.008766	0.008346	1.19947
64000	2000	2000	2	5	0.002165	0.003126	0.010279	0.008827	2.25298
64000	2000	2000	4	9	0.002855	0.004478	0.017282	0.013826	4.15362
64000	2000	2000	8	17	0.004358	0.007915	0.054151	0.024186	11.3695
64000	2000	2000	16	33	0.007023	0.013505	0.206798	0.117239	102.699
64000	2000	2000	32	34	0.012944	0.018325	0.110196	0.070722	15.7357
64000	2000	4000	1	3	0.001814	0.003116	0.008987	0.008626	1.18383
64000	2000	4000	2	5	0.002024	0.003196	0.010991	0.009298	2.27342
64000	2000	4000	4	9	0.002895	0.00526	0.018525	0.01567	4.44574
64000	2000	4000	8	17	0.004649	0.007895	0.034104	0.024797	11.0982
64000	2000	4000	16	33	0.007394	0.013135	0.075512	0.0639	14.5586
64000	2000	8000	1	3	0.002946	0.003296	0.014167	0.01075	1.23742
64000	2000	8000	2	5	0.011502	0.01616	0.012613	0.010851	2.19923
64000	2000	8000	4	9	0.003276	0.00501	0.018044	0.015349	4.01567
64000	4000	1000	1	3	0.002054	0.002434	0.008637	0.007223	1.83251
64000	4000	1000	2	5	0.001983	0.002846	0.009808	0.008446	3.13548
64000	4000	1000	4	9	0.002715	0.004278	0.017112	0.013114	5.97392
64000	4000	1000	8	17	0.004057	0.008015	0.197735	0.061806	27.2684
64000	4000	1000	16	32	0.057688	0.012573	0.936312	0.470943	225.338
64000	4000	1000	32	66	0.012974	0.022152	3.5498	0.851597	2742.47
64000	4000	1000	64	69	0.075712	0.075291	2.80531	0.771838	1004.67
64000	4000	2000	1	3	0.001773	0.003126	0.009178	0.008936	1.90655
64000	4000	2000	2	5	0.002104	0.003146	0.01031	0.008836	3.10021
64000	4000	2000	4	9	0.003166	0.004869	0.020308	0.013646	5.81743
64000	4000	2000	8	17	0.004538	0.008135	0.095599	0.058901	29.1061
64000	4000	2000	16	32	0.007003	0.012524	0.475441	0.20258	220.015
64000	4000	2000	32	35	0.012844	0.017893	0.283171	0.171201	50.1395
64000	4000	4000	1	3	0.001904	0.003146	0.009237	0.008076	1.65857
64000	4000	4000	2	5	0.001984	0.003046	0.009919	0.008496	3.01374
64000	4000	4000	4	9	0.002715	0.004318	0.016631	0.012954	5.85898
64000	4000	4000	8	17	0.004278	0.007534	0.091522	0.057338	27.4502
64000	4000	4000	16	32	0.007083	0.013135	0.208962	0.114996	38.2863
64000	4000	8000	1	3	0.001724	0.003035	0.009167	0.008957	1.84111
64000	4000	8000	2	5	0.002124	0.003586	0.01048	0.009428	3.15549
64000	4000	8000	4	9	0.002925	0.004609	0.018004	0.014417	6.06332
64000	4000	8000	8	17	0.004839	0.008336	0.035737	0.025738	9.288
64000	8000	1000	1	3	0.002465	0.004098	0.017362	0.015289	1.92969
64000	8000	1000	2	5	0.002414	0.003627	0.012734	0.010801	3.0799
64000	8000	1000	4	9	0.003086	0.005	0.04814	0.029766	13.9904
64000	8000	1000	8	16	0.006361	0.01068	0.352331	0.12792	46.4642
64000	8000	1000	16	32	0.007764	0.013866	1.32169	0.39997	427.272
64000	8000	1000	32	66	0.013194	0.023053	9.0171	1.97937	7033.99
64000	8000	1000	64	73	0.047049	0.035216	8.85465	1.96549	2958.51
64000	8000	2000	1	3	0.001824	0.003146	0.009718	0.008566	1.88511
64000	8000	2000	2	5	0.002554	0.003426	0.011352	0.009878	3.28508
64000	8000	2000	4	9	0.002895	0.004889	0.045946	0.028904	12.9232
64000	8000	2000	8	16	0.004208	0.008045	0.23499	0.098384	44.929
64000	8000	2000	16	32	0.007514	0.012693	1.25537	0.386786	420.116
64000	8000	2000	32	37	0.015038	0.036538	1.13186	0.385884	130.44
64000	8000	4000	1	3	0.002024	0.003677	0.009668	0.008345	1.83136
64000	8000	4000	2	5	0.002294	0.003156	0.01043	0.009518	3.12
64000	8000	4000	4	9	0.002745	0.004528	0.043362	0.027952	12.9517
64000	8000	4000	8	16	0.004438	0.007804	0.204825	0.096841	43.8457
64000	8000	4000	16	32	0.007323	0.012794	0.47469	0.219422	62.1289
64000	8000	8000	1	3	0.001773	0.003066	0.009689	0.008285	1.67245
64000	8000	8000	2	5	0.002194	0.003246	0.01072	0.008877	3.18681
64000	8000	8000	4	9	0.002825	0.004498	0.045165	0.028764	12.9585
64000	8000	8000	8	16	0.004749	0.008005	0.093395	0.058219	28.5175
